name,address,reviews,displayName,beds,baths,unit,rent,discount,sqft,availability
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A1 - The Aria,1,1,14142,"$1,675",,750,availibility Oct. 16
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A1 - The Aria,1,1,14138,"$1,725",,750,availibility Nov. 11
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A1 - The Aria,1,1,15178,"$1,730",,750,availibility Dec. 8
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A2 - The Lyric,1,1,15075,"$1,704",,805,availibility Now
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A2 - The Lyric,1,1,14170,"$1,789",,805,availibility Oct. 24
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A2 - The Lyric,1,1,16083,"$1,864",,805,availibility Nov. 23
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,A3 - The Note,1,1,12191,"$1,720",,840,availibility Now
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B1 - The Rhapsody,2,2,15190,"$2,205",,"1,085",availibility Now
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B1 - The Rhapsody,2,2,13084,"$2,185",,"1,085",availibility Sep. 30
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B1 - The Rhapsody,2,2,15122,"$2,230",,"1,085",availibility Oct. 5
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B1 - The Rhapsody,2,2,11107,"$2,175",,"1,085",availibility Nov. 10
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B1 - The Rhapsody,2,2,15147,"$2,255",,"1,085",availibility Dec. 5
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B2 - The Melody,2,2,15127,"$2,309",,"1,135",availibility Oct. 19
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B2 - The Melody,2,2,15187,"$2,189",,"1,135",availibility Nov. 20
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B5 - The Flat,2,2,15059,"$2,335",,"1,205",availibility Nov. 3
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B5 - The Flat,2,2,14031,"$2,360",,"1,205",availibility Dec. 17
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B6 - The Ballad,2,2,11207,"$2,434",,"1,325",availibility Nov. 18
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,B6 - The Ballad,2,2,16047,"$2,474",,"1,325",availibility Dec. 21
The Encore by Windsor,"3290 Cobb Galleria Pky, Atlanta, GA 30339 Cumberland/Galleria",4.4 (43 reviews) Verified Listing,C1 Townhome - The Symphony,3,3,20024,"$3,355",,"1,597",availibility Nov. 23
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,208,"$1,964",,701,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,523,"$2,032",,703,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,225,"$1,960",,703,availibility Oct. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,526,"$2,097",,703,availibility Nov. 6
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,210,"$2,039",,703,availibility Nov. 8
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,123,"$2,039",,703,availibility Nov. 8
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,507,Call for Rent,,766,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,559,"$2,169",,768,availibility Oct. 19
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,260,"$2,128",,768,availibility Nov. 11
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A,1,1,411,"$2,223",,720,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,567,"$2,417",,756,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,142,"$2,537",,756,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,250,"$2,329",,756,availibility Oct. 15
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,457,"$2,049",,721,availibility Oct. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,381,"$1,993",,720,availibility Oct. 12
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,577,"$2,029",,721,availibility Oct. 12
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,581,"$2,029",,720,availibility Oct. 19
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,231,"$3,510",,"1,113",availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,131,"$3,718",,"1,113",availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,414,"$3,476",,"1,113",availibility Sep. 29
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,331,"$3,254",,"1,113",availibility Nov. 7
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7,2,2,447,"$3,481",,"1,134",availibility Oct. 1
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7,2,2,322,"$3,209",,"1,134",availibility Oct. 20
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B6,2,2,468,"$4,129",,"1,380",availibility Nov. 5
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B11,2,2,329,"$3,994",,"1,313",availibility Nov. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B8,2,2,244,Call for Rent,,"1,191",availibility Nov. 16
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,208,"$1,964",,701,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,523,"$2,032",,703,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,225,"$1,960",,703,availibility Oct. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,526,"$2,097",,703,availibility Nov. 6
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,210,"$2,039",,703,availibility Nov. 8
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A1,1,1,123,"$2,039",,703,availibility Nov. 8
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,507,Call for Rent,,766,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,559,"$2,169",,768,availibility Oct. 19
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A3,1,1,260,"$2,128",,768,availibility Nov. 11
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A,1,1,411,"$2,223",,720,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,567,"$2,417",,756,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,142,"$2,537",,756,availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A4,1,1,250,"$2,329",,756,availibility Oct. 15
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,457,"$2,049",,721,availibility Oct. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,381,"$1,993",,720,availibility Oct. 12
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,577,"$2,029",,721,availibility Oct. 12
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,A2,1,1,581,"$2,029",,720,availibility Oct. 19
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,231,"$3,510",,"1,113",availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,131,"$3,718",,"1,113",availibility Now
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,414,"$3,476",,"1,113",availibility Sep. 29
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7.1,2,2,331,"$3,254",,"1,113",availibility Nov. 7
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7,2,2,447,"$3,481",,"1,134",availibility Oct. 1
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B7,2,2,322,"$3,209",,"1,134",availibility Oct. 20
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B6,2,2,468,"$4,129",,"1,380",availibility Nov. 5
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B11,2,2,329,"$3,994",,"1,313",availibility Nov. 10
The Alastair at Aria Village,"6500 Aria Blvd, Sandy Springs, GA 30328 Sandy Springs",4.9 (5 reviews) Verified Listing,B8,2,2,244,Call for Rent,,"1,191",availibility Nov. 16
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,S1,Studio,1,006,"$1,665",Move-in by October 15th to Receive $500 Off First Month's Rent!,560,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,S1,Studio,1,106,"$1,595",Move-in by October 15th to Receive $500 Off First Month's Rent!,560,availibility Nov. 10
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A4,1,1,503,"$2,065",Move-in by October 15th to Receive $500 Off First Month's Rent!,815,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A4,1,1,308,"$2,090",Move-in by October 15th to Receive $500 Off First Month's Rent!,873,availibility Nov. 6
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A8,1,1,201,"$2,130",Move-in by October 15th to Receive $500 Off First Month's Rent!,912,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A7,1,1,217,"$1,984",Move-in by October 15th to Receive $500 Off First Month's Rent!,860,availibility Oct. 5
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD1,1,1,319,"$2,293",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,033",availibility Oct. 11
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD1,1,1,719,"$2,333",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,033",availibility Nov. 2
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A3,1,1,540,"$1,775",Move-in by October 15th to Receive $500 Off First Month's Rent!,739,availibility Oct. 17
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A3,1,1,740,"$1,805",Move-in by October 15th to Receive $500 Off First Month's Rent!,739,availibility Nov. 18
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A10,1,1,630,"$1,755",Move-in by October 15th to Receive $500 Off First Month's Rent!,695,availibility Oct. 23
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD3,1,1,211,"$2,238",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,062",availibility Nov. 4
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,529,"$2,955",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,629,"$2,975",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,329,"$3,015",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B4.2,2,2,327,"$2,330",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,204",availibility Oct. 31
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B6,2,2,104,"$2,271",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,181",availibility Nov. 10
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B5,2,2,627,"$2,304",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,145",availibility Nov. 22
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,S1,Studio,1,006,"$1,665",Move-in by October 15th to Receive $500 Off First Month's Rent!,560,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,S1,Studio,1,106,"$1,595",Move-in by October 15th to Receive $500 Off First Month's Rent!,560,availibility Nov. 10
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A4,1,1,503,"$2,065",Move-in by October 15th to Receive $500 Off First Month's Rent!,815,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A4,1,1,308,"$2,090",Move-in by October 15th to Receive $500 Off First Month's Rent!,873,availibility Nov. 6
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A8,1,1,201,"$2,130",Move-in by October 15th to Receive $500 Off First Month's Rent!,912,availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A7,1,1,217,"$1,984",Move-in by October 15th to Receive $500 Off First Month's Rent!,860,availibility Oct. 5
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD1,1,1,319,"$2,293",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,033",availibility Oct. 11
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD1,1,1,719,"$2,333",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,033",availibility Nov. 2
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A3,1,1,540,"$1,775",Move-in by October 15th to Receive $500 Off First Month's Rent!,739,availibility Oct. 17
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A3,1,1,740,"$1,805",Move-in by October 15th to Receive $500 Off First Month's Rent!,739,availibility Nov. 18
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,A10,1,1,630,"$1,755",Move-in by October 15th to Receive $500 Off First Month's Rent!,695,availibility Oct. 23
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,AD3,1,1,211,"$2,238",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,062",availibility Nov. 4
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,529,"$2,955",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,629,"$2,975",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,BD3,2,2,329,"$3,015",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,473",availibility Now
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B4.2,2,2,327,"$2,330",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,204",availibility Oct. 31
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B6,2,2,104,"$2,271",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,181",availibility Nov. 10
The Keswick,"5126 Peachtree Blvd, Chamblee, GA 30341 North Atlanta",4.9 (21 reviews) Verified Listing,B5,2,2,627,"$2,304",Move-in by October 15th to Receive $500 Off First Month's Rent!,"1,145",availibility Nov. 22
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A1,Studio,1,1224,"$1,349",,504,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A1,Studio,1,2513,"$1,394",,504,availibility Oct. 7
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1130,"$1,429",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1438,"$1,434",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,2212,"$1,464",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,2332,"$1,469",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,A2,Studio,1,1530,"$1,474",,576,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1114,"$1,724",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1425,"$1,729",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,1427,"$1,729",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,2220,"$1,759",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3,1,1,2210,"$1,759",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B2,1,1,2528,"$1,704",,700,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3a,1,1,1229,"$1,709",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,B3a,1,1,1529,"$1,744",,720,availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C2,2,2,1142,"$1,964",,"1,008",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C2,2,2,2516,"$2,044",,"1,008",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1339,"$2,024",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1439,"$2,024",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,2111,"$2,029",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1239,"$2,029",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C3,2,2,1539,"$2,064",,"1,020",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1103,"$2,109",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1105,"$2,109",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1335,"$2,114",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1435,"$2,114",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C4,2,2,1231,"$2,119",,"1,108",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1008,"$2,139",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1108,"$2,149",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1208,"$2,149",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C5a,2,2,1308,"$2,154",,"1,130",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C6,2,2,2327,"$2,324",,"1,166",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C6,2,2,2427,"$2,324",,"1,166",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,C7,2,2,1421,"$2,424",,"1,300",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1201,"$2,648",,"1,344",availibility Now
Lumen Doraville,"4256 Tilly Mill Rd, Doraville, GA 30360 North Atlanta",4.8 (3 reviews) Verified Listing,D1,3,2,1146,"$2,648",,"1,344",availibility Now
